periodo	fecha_update	DESCRIPCION	COD_LOCAL	VTA_PERIODO_UNID	VALOR_VTA_PUB_PERIODO_S
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2601	11	103.28
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2602	4	37.22
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2603	11	102.75
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2604	14	123.52
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2605	12	109.45
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2606	14	100.25
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2607	8	74.19
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2608	9	83.37
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2609	2	18.64
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2610	10	95.4
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2611	10	94.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2612	12	113.77
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2613	11	105.18
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2614	5	47.51
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2615	12	93.47
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2616	3	22.71
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2617	2	18.77
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2618	6	52.26
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2619	12	107.37
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2620	6	54.7
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2621	7	64.3
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2622	16	150
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2623	7	66.28
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2624	9	79.02
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2625	4	35.6
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2626	6	57.08
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2627	16	148.63
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2628	11	103.64
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2629	4	38.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2630	12	113.77
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2631	11	104.98
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2632	13	101.82
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2633	3	27.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2635	9	83.93
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2636	3	28.35
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2637	13	121.73
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2638	1	9.58
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2640	3	28.35
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2641	12	100.66
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2642	8	61.8
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2643	2	18.21
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2644	7	65.89
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2645	11	103.28
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2646	5	47.89
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2647	2	17.19
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2648	5	46.35
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2649	17	154.57
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2650	7	65.89
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2651	5	46.23
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2652	7	66.28
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2653	4	37.93
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2654	6	56.7
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2655	7	61.94
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2656	12	92.39
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2657	9	69.99
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2658	8	74.9
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2660	3	27.69
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2661	4	38.31
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2662	2	19.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2663	9	82.05
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2664	14	132.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2665	12	93.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2666	5	39.09
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2667	7	54.54
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2668	6	46.66
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2669	6	31.03
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2670	7	55.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2671	9	69.06
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2672	9	70.3
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2673	4	38.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2674	39	368.89
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2675	4	36.76
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2676	2	15.76
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2677	11	86.06
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2678	12	93.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2679	9	70.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2680	3	22.71
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2681	5	39.4
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2682	5	35.44
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2683	13	101.2
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2684	4	37.92
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2685	1	9.58
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2686	5	47.05
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2687	8	72.7
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2689	13	101.52
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2690	6	54.13
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2691	11	104.6
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2692	6	56.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2693	13	100.89
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2694	13	99.62
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2695	5	37.98
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2696	9	69.21
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2697	11	84.49
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2698	3	23.02
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2699	14	109.7
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2700	11	83.54
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2701	9	78.66
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2703	17	133.66
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2704	2	19.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2705	2	19.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2706	14	115.97
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2708	6	56.31
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2709	6	56.51
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2710	12	113.78
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2711	9	84.87
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2712	7	65.11
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2713	3	27.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2714	10	94.62
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2715	12	113.79
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2716	13	124.14
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2717	11	104.19
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2718	9	82.34
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2720	12	112.24
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2721	3	28.35
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2722	8	75.47
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2723	6	56.31
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2724	13	125.17
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2725	4	38.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2726	10	92.9
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2727	12	112.13
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2728	8	75.47
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2729	7	65.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2730	7	49.56
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2731	10	94.23
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2733	1	9.58
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2734	6	57.08
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2735	9	84.3
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2736	4	37.93
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2737	3	27.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2738	16	150.93
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2739	8	76.25
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2740	5	47.04
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2741	15	140.21
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2742	7	66.66
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2743	16	151.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2744	8	72.82
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2745	13	122.22
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2746	19	183.78
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2747	8	75.08
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2748	2	17.44
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2749	3	26.7
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2750	1	9.58
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2751	8	66.69
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2752	3	27.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2753	14	128.44
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2754	5	45.8
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2755	10	91.42
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2756	11	100.31
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2757	5	47.51
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2758	9	84.66
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2759	7	65.94
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2760	6	54.55
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2761	14	128.21
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2762	1	9.58
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2763	9	84.67
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2764	6	43.21
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2765	23	217.97
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2766	8	76.24
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2768	25	178
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2769	9	84.65
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2770	5	47.89
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2771	8	75.47
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2772	13	122.6
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2773	5	47.9
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2774	7	62.05
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2775	1	9.58
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2776	7	49.84
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2777	11	104.2
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2778	4	37.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2779	16	151.71
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2780	6	57.09
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2781	3	27.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2782	13	121.56
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2783	3	28.35
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2785	6	55.92
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2786	2	18.39
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2787	11	103.82
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2788	17	161.29
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2789	5	45.58
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2790	5	46.42
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2791	7	66.27
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2792	5	47.12
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2795	6	56.7
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2796	17	158.74
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2797	6	57.08
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2798	3	26.7
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2799	2	18.77
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2800	12	103.84
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2801	1	9.58
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2802	9	84.67
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2803	8	75.46
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2804	9	81.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2805	2	18.64
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2806	18	162.79
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2807	2	18
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2808	3	27.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2809	8	69.77
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2810	7	59.83
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2811	16	113.54
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2812	9	60.44
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2813	15	136.37
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2814	4	37.92
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2815	9	82.62
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2816	17	161.66
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2817	10	93.86
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2818	5	47.5
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2819	11	100.86
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2820	12	113.78
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2821	12	112.88
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2822	14	131.38
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2823	11	95.13
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2824	11	104.59
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2825	11	104.2
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2827	9	87.21
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2828	6	54.76
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2829	5	47.12
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2830	1	9.19
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2831	13	123.35
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2832	10	95.02
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2833	8	74.7
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2835	8	76.24
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2836	7	66.49
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2837	13	121.82
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2839	9	84.28
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2840	7	65.11
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2841	10	95.39
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2842	3	28.74
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2843	 	 
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2844	6	52.5
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2845	6	55.53
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2846	4	37.93
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2847	13	120.6
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2849	9	85.04
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2850	13	119.67
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2851	12	106.8
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2852	3	27.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2853	3	28.35
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2854	23	203.95
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2856	13	116.22
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2857	11	103.82
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2858	11	104.6
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2859	3	21.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2860	3	27.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2861	7	65.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2862	19	180.81
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2863	11	102.24
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2864	4	37.93
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2865	6	55.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2866	15	141.76
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2867	19	180.83
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2868	8	76.24
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2869	7	66.29
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2870	3	27.87
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2871	2	18.77
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2872	8	75.47
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2873	6	57.09
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2874	3	28.74
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2875	4	35.6
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2877	5	46.3
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2878	3	28.74
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2879	2	19.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2880	4	37.55
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2881	7	62.3
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2882	5	39.43
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2883	18	170.88
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2884	14	131.78
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2885	2	18.82
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2886	5	47.5
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2887	7	66.66
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2888	7	65.51
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2889	4	37.93
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2890	3	28.74
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2891	13	122.2
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2892	5	47.51
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2893	7	64.26
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2894	4	37.54
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2895	7	65.89
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2896	13	124.12
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2897	16	146.39
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2898	17	121.31
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2899	8	75.46
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2900	2	19.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2901	4	38.32
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2902	9	84.28
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2904	6	56.31
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2905	2	18.77
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2906	8	74.52
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2907	3	27.96
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2908	5	46.72
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2909	10	78.18
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2910	27	222.29
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2911	11	91.04
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2913	2	18.77
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2914	5	44.5
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2915	18	170.48
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2916	8	75.09
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2917	5	47.9
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2919	5	46.55
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2920	13	101.2
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2921	8	73.44
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2922	9	74.08
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2923	2	19.16
2021-12-01	2021-12-28	FLORIL 0.03 % COLIR FCOx15ML	2924	4	37.93
